instance,k,n_params,median_obj,median_time_s,n_seeds
neos-5093327-huahum,60,20,24.05,12222,3
neos-5093327-huahum,60,20,24.09,12407,4
neos-5093327-huahum,60,20,27.96,12393,5
neos-5093327-huahum,60,20,24.07,12227,6
neos-5093327-huahum,60,20,24.09,12251,7
neos-5093327-huahum,60,20,23.99,12243,8
neos-5093327-huahum,2,30,28.06,614,0
neos-5093327-huahum,2,30,26.40,619,1
neos-5093327-huahum,2,30,27.38,616,2
neos-5093327-huahum,2,30,26.64,611,3
neos-5093327-huahum,2,30,25.23,613,4
neos-5093327-huahum,2,30,24.29,612,5
neos-5093327-huahum,2,30,24.99,613,6
neos-5093327-huahum,2,30,26.64,613,7
neos-5093327-huahum,2,30,27.35,614,8
neos-5093327-huahum,2,30,28.05,611,9
neos-5093327-huahum,5,30,24.05,1527,0
neos-5093327-huahum,5,30,22.21,1540,1
neos-5093327-huahum,5,30,23.93,1528,2
neos-5093327-huahum,5,30,26.48,1534,3
neos-5093327-huahum,5,30,25.60,1533,4
neos-5093327-huahum,5,30,24.12,1528,5
neos-5093327-huahum,5,30,23.84,1531,6
neos-5093327-huahum,5,30,26.42,1526,7
neos-5093327-huahum,5,30,26.42,1527,8
neos-5093327-huahum,5,30,26.42,1528,9
neos-5093327-huahum,10,30,24.98,3053,0
neos-5093327-huahum,10,30,21.31,3058,1
neos-5093327-huahum,10,30,23.83,3060,2
neos-5093327-huahum,10,30,25.01,3069,3
neos-5093327-huahum,10,30,22.89,3058,4
neos-5093327-huahum,10,30,24.06,3054,5
neos-5093327-huahum,10,30,22.21,3057,6
neos-5093327-huahum,10,30,26.64,3065,7
neos-5093327-huahum,10,30,25.02,3052,8
neos-5093327-huahum,10,30,23.97,3054,9
neos-5093327-huahum,15,30,22.90,4592,0
neos-5093327-huahum,15,30,21.51,4593,1
neos-5093327-huahum,15,30,22.93,4581,2
neos-5093327-huahum,15,30,22.87,4604,3
neos-5093327-huahum,15,30,22.92,4580,4
neos-5093327-huahum,15,30,23.96,4580,5
neos-5093327-huahum,15,30,21.77,4584,6
neos-5093327-huahum,15,30,26.67,4602,7
neos-5093327-huahum,15,30,23.70,4588,8
neos-5093327-huahum,15,30,22.94,4581,9
neos-5093327-huahum,20,30,25.01,6122,0
neos-5093327-huahum,20,30,21.29,6115,1
neos-5093327-huahum,20,30,22.82,6108,2
neos-5093327-huahum,20,30,24.08,6122,3
neos-5093327-huahum,20,30,24.08,6113,4
neos-5093327-huahum,20,30,21.66,6110,5
neos-5093327-huahum,20,30,24.30,6111,6
neos-5093327-huahum,20,30,24.12,6108,7
neos-5093327-huahum,20,30,23.51,6106,8
neos-5093327-huahum,20,30,22.87,6109,9
neos-5093327-huahum,25,30,23.59,7664,0
neos-5093327-huahum,25,30,21.25,7661,1
neos-5093327-huahum,25,30,22.92,7648,2
neos-5093327-huahum,25,30,21.62,7632,3
neos-5093327-huahum,25,30,22.61,7644,4
neos-5093327-huahum,25,30,24.15,7642,5
neos-5093327-huahum,25,30,21.25,7665,6
neos-5093327-huahum,25,30,24.07,7645,7
neos-5093327-huahum,25,30,24.00,7646,8
neos-5093327-huahum,25,30,22.87,7637,9
neos-5093327-huahum,30,30,24.04,9190,0
neos-5093327-huahum,30,30,24.25,9204,1
neos-5093327-huahum,30,30,22.84,9171,2
neos-5093327-huahum,30,30,24.08,9182,3
neos-5093327-huahum,30,30,22.15,9164,4
neos-5093327-huahum,30,30,21.79,9167,5
neos-5093327-huahum,30,30,22.42,9174,6
neos-5093327-huahum,30,30,23.47,9180,7
neos-5093327-huahum,30,30,22.86,9166,8
neos-5093327-huahum,30,30,22.87,9167,9
neos-5093327-huahum,2,40,23.83,817,0
neos-5093327-huahum,2,40,25.33,815,1
neos-5093327-huahum,2,40,26.69,817,2
neos-5093327-huahum,2,40,23.74,814,3
neos-5093327-huahum,2,40,27.94,815,4
neos-5093327-huahum,2,40,27.23,815,5
neos-5093327-huahum,2,40,23.48,815,6
neos-5093327-huahum,2,40,28.06,816,7
neos-5093327-huahum,2,40,26.13,816,8
neos-5093327-huahum,2,40,26.92,815,9
neos-5093327-huahum,5,40,24.01,2038,0
neos-5093327-huahum,5,40,25.33,2035,1
neos-5093327-huahum,5,40,25.06,2036,2
neos-5093327-huahum,5,40,23.50,2040,3
neos-5093327-huahum,5,40,26.51,2036,4
neos-5093327-huahum,5,40,21.36,2037,5
neos-5093327-huahum,5,40,24.12,2039,6
neos-5093327-huahum,5,40,26.48,2038,7
neos-5093327-huahum,5,40,25.20,2037,8
neos-5093327-huahum,5,40,25.46,2038,9
neos-5093327-huahum,10,40,23.76,4084,0
neos-5093327-huahum,10,40,25.43,4082,1
neos-5093327-huahum,10,40,27.36,4074,2
neos-5093327-huahum,10,40,22.21,4083,3
neos-5093327-huahum,10,40,26.51,4078,4
neos-5093327-huahum,10,40,23.34,4075,5
neos-5093327-huahum,10,40,18.61,4077,6
neos-5093327-huahum,10,40,21.78,4074,7
neos-5093327-huahum,10,40,23.26,4073,8
neos-5093327-huahum,10,40,25.43,4072,9
neos-5093327-huahum,15,40,23.37,6131,0
neos-5093327-huahum,15,40,23.48,6107,1
neos-5093327-huahum,15,40,25.77,6109,2
neos-5093327-huahum,15,40,22.59,6107,3
neos-5093327-huahum,15,40,26.50,6117,4
neos-5093327-huahum,15,40,24.14,6110,5
neos-5093327-huahum,15,40,24.45,6126,6
neos-5093327-huahum,15,40,24.99,6107,7
neos-5093327-huahum,15,40,23.19,6105,8
neos-5093327-huahum,15,40,22.84,6109,9
neos-5093327-huahum,20,40,22.61,8160,0
neos-5093327-huahum,20,40,23.19,8168,1
neos-5093327-huahum,20,40,25.69,8149,2
neos-5093327-huahum,20,40,19.63,8150,3
neos-5093327-huahum,20,40,20.39,8159,4
neos-5093327-huahum,20,40,21.57,8149,5
neos-5093327-huahum,20,40,22.70,8153,6
neos-5093327-huahum,20,40,24.68,8141,7
neos-5093327-huahum,20,40,22.86,8135,8
neos-5093327-huahum,20,40,23.36,8163,9
rococoB10-011000,2,5,20.19,100,0
rococoB10-011000,2,5,22.96,101,1
rococoB10-011000,2,5,23.27,100,2
rococoB10-011000,2,5,22.21,100,3
rococoB10-011000,2,5,20.97,100,4
rococoB10-011000,2,5,20.37,100,5
rococoB10-011000,2,5,21.36,100,6
rococoB10-011000,2,5,23.27,100,7
rococoB10-011000,2,5,22.97,100,8
rococoB10-011000,2,5,20.49,100,9
rococoB10-011000,5,5,20.19,250,0
rococoB10-011000,5,5,22.32,251,1
rococoB10-011000,5,5,20.19,250,2
rococoB10-011000,5,5,20.29,250,3
rococoB10-011000,5,5,20.37,250,4
rococoB10-011000,5,5,20.37,250,5
rococoB10-011000,5,5,22.26,250,6
rococoB10-011000,5,5,20.88,250,7
rococoB10-011000,5,5,20.37,250,8
rococoB10-011000,5,5,20.69,250,9
rococoB10-011000,10,5,20.19,501,0
rococoB10-011000,10,5,20.19,501,1
rococoB10-011000,10,5,20.19,501,2
rococoB10-011000,10,5,20.19,501,3
rococoB10-011000,10,5,20.19,501,4
rococoB10-011000,10,5,20.29,501,5
rococoB10-011000,10,5,20.19,501,6
rococoB10-011000,10,5,22.32,501,7
rococoB10-011000,10,5,20.97,501,8
rococoB10-011000,10,5,20.36,501,9
rococoB10-011000,15,5,20.19,751,0
rococoB10-011000,15,5,20.96,752,1
rococoB10-011000,15,5,20.19,752,2
rococoB10-011000,15,5,20.36,751,3
rococoB10-011000,15,5,20.19,751,4
rococoB10-011000,15,5,20.19,751,5
rococoB10-011000,15,5,20.88,752,6
rococoB10-011000,15,5,20.36,751,7
rococoB10-011000,15,5,20.39,752,8
rococoB10-011000,15,5,20.19,751,9
rococoB10-011000,20,5,20.19,1002,0
rococoB10-011000,20,5,20.19,1002,1
rococoB10-011000,20,5,20.19,1002,2
rococoB10-011000,20,5,20.36,1002,3
rococoB10-011000,20,5,20.19,1002,4
rococoB10-011000,20,5,20.19,1002,5
rococoB10-011000,20,5,20.36,1002,6
rococoB10-011000,20,5,20.37,1004,7
rococoB10-011000,20,5,20.49,1002,8
rococoB10-011000,20,5,20.19,1002,9
rococoB10-011000,25,5,20.29,1253,0
rococoB10-011000,25,5,22.32,1256,1
rococoB10-011000,25,5,20.19,1253,2
rococoB10-011000,25,5,20.19,1253,3
rococoB10-011000,25,5,20.29,1253,4
rococoB10-011000,25,5,20.39,1253,5
rococoB10-011000,25,5,21.36,1271,6
rococoB10-011000,25,5,20.36,1253,7
rococoB10-011000,25,5,20.19,1253,8
rococoB10-011000,25,5,20.36,1254,9
rococoB10-011000,30,5,20.70,1504,0
rococoB10-011000,30,5,21.33,1504,1
rococoB10-011000,30,5,22.21,1503,2
rococoB10-011000,30,5,20.19,1503,3
rococoB10-011000,30,5,20.19,1503,4
rococoB10-011000,30,5,20.19,1504,5
rococoB10-011000,30,5,20.19,1503,6
rococoB10-011000,30,5,20.88,1504,7
rococoB10-011000,30,5,20.36,1503,8
rococoB10-011000,40,5,20.37,2005,0
rococoB10-011000,40,5,20.29,2005,1
rococoB10-011000,40,5,20.19,2005,2
rococoB10-011000,40,5,20.39,2006,3
rococoB10-011000,40,5,20.36,2006,4
rococoB10-011000,40,5,20.15,2004,5
rococoB10-011000,40,5,20.19,2005,6
rococoB10-011000,40,5,20.19,2004,7
rococoB10-011000,40,5,20.36,2005,8
rococoB10-011000,40,5,21.33,2005,9
rococoB10-011000,50,5,20.77,2506,0
rococoB10-011000,50,5,20.19,2506,1
rococoB10-011000,50,5,20.39,2507,2
rococoB10-011000,50,5,20.36,2508,3
rococoB10-011000,50,5,20.19,2505,4
rococoB10-011000,50,5,20.19,2506,5
rococoB10-011000,50,5,20.29,2507,6
rococoB10-011000,50,5,20.19,2506,7
rococoB10-011000,50,5,20.36,2507,8
rococoB10-011000,50,5,20.19,2505,9
rococoB10-011000,60,5,20.19,3007,0
rococoB10-011000,60,5,20.19,3007,1
rococoB10-011000,60,5,21.60,3011,2
rococoB10-011000,60,5,20.19,3008,3
rococoB10-011000,60,5,20.19,3007,4
rococoB10-011000,60,5,20.19,3007,5
rococoB10-011000,60,5,20.19,3007,6
rococoB10-011000,60,5,20.19,3020,7
rococoB10-011000,60,5,20.19,3008,8
rococoB10-011000,60,5,20.19,3007,9
rococoB10-011000,2,10,21.13,200,0
rococoB10-011000,2,10,22.97,200,1
rococoB10-011000,2,10,20.37,200,2
rococoB10-011000,2,10,20.96,200,3
rococoB10-011000,2,10,20.44,200,4
rococoB10-011000,2,10,20.25,200,5
rococoB10-011000,2,10,20.36,200,6
rococoB10-011000,2,10,20.74,200,7
rococoB10-011000,2,10,20.18,200,8
rococoB10-011000,2,10,19.84,200,9
rococoB10-011000,5,10,20.05,501,0
rococoB10-011000,5,10,18.46,501,1
rococoB10-011000,5,10,21.01,501,2
rococoB10-011000,5,10,20.58,501,3
rococoB10-011000,5,10,20.64,501,4
rococoB10-011000,5,10,20.14,501,5
rococoB10-011000,5,10,21.40,501,6
rococoB10-011000,5,10,20.74,501,7
rococoB10-011000,5,10,18.58,501,8
rococoB10-011000,5,10,18.91,501,9
rococoB10-011000,10,10,18.58,1002,0
rococoB10-011000,10,10,17.58,1002,1
rococoB10-011000,10,10,21.96,1002,2
rococoB10-011000,10,10,19.73,1002,3
rococoB10-011000,10,10,20.15,1002,4
rococoB10-011000,10,10,18.04,1002,5
rococoB10-011000,10,10,18.27,1002,6
rococoB10-011000,10,10,20.83,1003,7
rococoB10-011000,10,10,19.45,1002,8
rococoB10-011000,10,10,17.61,1002,9
rococoB10-011000,15,10,17.57,1503,0
rococoB10-011000,15,10,17.61,1503,1
rococoB10-011000,15,10,17.78,1503,2
rococoB10-011000,15,10,18.27,1503,3
rococoB10-011000,15,10,18.93,1503,4
rococoB10-011000,15,10,17.57,1503,5
rococoB10-011000,15,10,19.49,1562,6
rococoB10-011000,15,10,18.28,1503,7
rococoB10-011000,15,10,18.27,1503,8
rococoB10-011000,15,10,20.54,1504,9
rococoB10-011000,20,10,17.57,2003,0
rococoB10-011000,20,10,20.35,2005,1
rococoB10-011000,20,10,18.27,2004,2
rococoB10-011000,20,10,18.12,2004,3
rococoB10-011000,20,10,19.06,2004,4
rococoB10-011000,20,10,17.57,2003,5
rococoB10-011000,20,10,19.12,2205,6
rococoB10-011000,20,10,18.27,2005,7
rococoB10-011000,20,10,18.27,2006,8
rococoB10-011000,20,10,20.49,2006,9
rococoB10-011000,25,10,17.61,2506,0
rococoB10-011000,25,10,18.53,2507,1
rococoB10-011000,25,10,18.12,2505,2
rococoB10-011000,25,10,18.92,2509,3
rococoB10-011000,25,10,18.27,2506,4
rococoB10-011000,25,10,19.21,2505,5
rococoB10-011000,25,10,18.59,2566,6
rococoB10-011000,25,10,18.84,2506,7
rococoB10-011000,25,10,18.27,2506,8
rococoB10-011000,25,10,20.55,2511,9
rococoB10-011000,30,10,18.04,3007,0
rococoB10-011000,30,10,18.04,3006,1
rococoB10-011000,30,10,18.12,3006,2
rococoB10-011000,30,10,18.27,3012,3
rococoB10-011000,30,10,19.06,3009,4
rococoB10-011000,30,10,18.34,3009,5
rococoB10-011000,30,10,18.65,3006,6
rococoB10-011000,30,10,19.53,3008,7
rococoB10-011000,30,10,18.12,3006,8
rococoB10-011000,30,10,19.12,3007,9
rococoB10-011000,40,10,17.58,4010,0
rococoB10-011000,40,10,17.61,4010,1
rococoB10-011000,40,10,18.32,4008,2
rococoB10-011000,40,10,18.27,4009,3
rococoB10-011000,40,10,17.61,4008,4
rococoB10-011000,40,10,17.57,4009,5
rococoB10-011000,40,10,18.12,4007,6
rococoB10-011000,40,10,19.10,4044,7
rococoB10-011000,40,10,18.27,4008,8
rococoB10-011000,40,10,18.59,4009,9
rococoB10-011000,50,10,17.61,5010,0
rococoB10-011000,50,10,18.04,5011,1
rococoB10-011000,50,10,18.12,5010,2
rococoB10-011000,50,10,18.65,5010,3
rococoB10-011000,50,10,17.75,5010,4
rococoB10-011000,50,10,19.09,5012,5
rococoB10-011000,50,10,18.92,5012,6
rococoB10-011000,50,10,20.20,5016,7
rococoB10-011000,50,10,18.13,5010,8
rococoB10-011000,50,10,18.32,5012,9
rococoB10-011000,60,10,18.58,6014,0
rococoB10-011000,60,10,18.27,6016,1
rococoB10-011000,60,10,18.32,6036,2
rococoB10-011000,60,10,18.59,6015,3
rococoB10-011000,60,10,18.93,6011,4
rococoB10-011000,60,10,17.57,6011,5
rococoB10-011000,60,10,18.59,6017,6
rococoB10-011000,60,10,18.46,6022,7
rococoB10-011000,60,10,18.26,6012,8
rococoB10-011000,60,10,17.57,6013,9
rococoB10-011000,2,20,20.38,401,0
rococoB10-011000,2,20,22.43,401,1
rococoB10-011000,2,20,22.21,401,2
rococoB10-011000,2,20,22.64,401,3
rococoB10-011000,2,20,20.64,401,4
rococoB10-011000,2,20,20.29,401,5
rococoB10-011000,2,20,29.58,417,6
rococoB10-011000,2,20,19.49,401,7
rococoB10-011000,2,20,21.94,401,8
rococoB10-011000,2,20,19.98,401,9
rococoB10-011000,5,20,18.19,1002,0
rococoB10-011000,5,20,20.47,1002,1
rococoB10-011000,5,20,21.08,1002,2
rococoB10-011000,5,20,19.64,1002,3
rococoB10-011000,5,20,20.18,1002,4
rococoB10-011000,5,20,19.02,1002,5
rococoB10-011000,5,20,19.17,1003,6
rococoB10-011000,5,20,20.11,1002,7
rococoB10-011000,5,20,18.27,1002,8
rococoB10-011000,5,20,18.21,1003,9
rococoB10-011000,10,20,17.59,2004,0
rococoB10-011000,10,20,18.44,2005,1
rococoB10-011000,10,20,19.04,2005,2
rococoB10-011000,10,20,19.33,2005,3
rococoB10-011000,10,20,18.04,2004,4
rococoB10-011000,10,20,19.17,2005,5
rococoB10-011000,10,20,18.04,2007,6
rococoB10-011000,10,20,19.06,2004,7
rococoB10-011000,10,20,18.12,2005,8
rococoB10-011000,10,20,19.87,2005,9
rococoB10-011000,15,20,18.32,3006,0
rococoB10-011000,15,20,19.01,3008,1
rococoB10-011000,15,20,21.21,3006,2
rococoB10-011000,15,20,19.91,3007,3
rococoB10-011000,15,20,18.69,3006,4
rococoB10-011000,15,20,19.52,3007,5
rococoB10-011000,15,20,18.57,3006,6
rococoB10-011000,15,20,19.06,3006,7
rococoB10-011000,15,20,17.85,3006,8
rococoB10-011000,15,20,19.73,3007,9
rococoB10-011000,20,20,17.93,4011,0
rococoB10-011000,20,20,18.18,4008,1
rococoB10-011000,20,20,17.87,4009,2
rococoB10-011000,20,20,18.58,4010,3
rococoB10-011000,20,20,20.64,4009,4
rococoB10-011000,20,20,19.02,4008,5
rococoB10-011000,20,20,18.66,4011,6
rococoB10-011000,20,20,19.06,4008,7
rococoB10-011000,20,20,18.90,4009,8
rococoB10-011000,20,20,19.50,4008,9
rococoB10-011000,25,20,18.37,5013,0
rococoB10-011000,25,20,18.12,5009,1
rococoB10-011000,25,20,17.75,5010,2
rococoB10-011000,25,20,18.39,5013,3
rococoB10-011000,25,20,18.47,5011,4
rococoB10-011000,25,20,19.05,5014,5
rococoB10-011000,25,20,19.66,5012,6
rococoB10-011000,25,20,18.96,5011,7
rococoB10-011000,25,20,19.09,5012,8
rococoB10-011000,25,20,19.41,5018,9
rococoB10-011000,30,20,18.04,6017,0
rococoB10-011000,30,20,18.02,6013,1
rococoB10-011000,30,20,18.12,6011,2
rococoB10-011000,30,20,20.20,6021,3
rococoB10-011000,30,20,18.32,6023,4
rococoB10-011000,30,20,20.57,6024,5
rococoB10-011000,30,20,19.12,6036,6
rococoB10-011000,30,20,18.76,6014,7
rococoB10-011000,30,20,16.95,6014,8
rococoB10-011000,30,20,17.79,6013,9
rococoB10-011000,40,20,19.01,7978,0
rococoB10-011000,40,20,18.49,8019,1
rococoB10-011000,40,20,18.12,8017,2
rococoB10-011000,40,20,18.81,8017,3
rococoB10-011000,40,20,18.66,8019,4
rococoB10-011000,40,20,17.23,8018,5
rococoB10-011000,40,20,18.46,8023,6
rococoB10-011000,40,20,18.86,8023,7
rococoB10-011000,40,20,18.36,8018,8
rococoB10-011000,50,20,17.78,9970,0
rococoB10-011000,50,20,18.15,10020,1
rococoB10-011000,50,20,17.63,10019,2
rococoB10-011000,50,20,19.18,10025,3
rococoB10-011000,50,20,19.17,10355,4
rococoB10-011000,50,20,19.86,10166,5
rococoB10-011000,50,20,17.02,10023,6
rococoB10-011000,50,20,17.93,10030,7
rococoB10-011000,50,20,18.75,10029,8
rococoB10-011000,50,20,19.14,10034,9
rococoB10-011000,60,20,18.73,12042,0
rococoB10-011000,60,20,18.15,12026,1
rococoB10-011000,60,20,28.52,12336,2
rococoB10-011000,60,20,17.76,12027,3
rococoB10-011000,60,20,18.24,12118,4
rococoB10-011000,60,20,19.63,12084,5
rococoB10-011000,60,20,17.22,12028,6
rococoB10-011000,60,20,18.82,12029,7
rococoB10-011000,2,30,20.46,602,0
rococoB10-011000,2,30,19.42,603,1
rococoB10-011000,2,30,20.76,602,2
rococoB10-011000,2,30,21.66,601,3
rococoB10-011000,2,30,21.08,602,4
rococoB10-011000,2,30,22.44,601,5
rococoB10-011000,2,30,22.67,602,6
rococoB10-011000,2,30,17.92,602,7
rococoB10-011000,2,30,23.23,602,8
rococoB10-011000,2,30,22.11,601,9
rococoB10-011000,5,30,20.08,1503,0
rococoB10-011000,5,30,20.15,1506,1
rococoB10-011000,5,30,17.25,1504,2
rococoB10-011000,5,30,19.50,1504,3
rococoB10-011000,5,30,22.84,1503,4
rococoB10-011000,5,30,18.04,1504,5
rococoB10-011000,5,30,20.70,1504,6
rococoB10-011000,5,30,19.57,1504,7
rococoB10-011000,5,30,19.84,1503,8
rococoB10-011000,5,30,18.26,1504,9
rococoB10-011000,10,30,16.62,3006,0
rococoB10-011000,10,30,18.50,3007,1
rococoB10-011000,10,30,22.59,3007,2
rococoB10-011000,10,30,19.84,3009,3
rococoB10-011000,10,30,17.68,3008,4
rococoB10-011000,10,30,18.26,3006,5
rococoB10-011000,10,30,20.51,3008,6
rococoB10-011000,10,30,22.92,3022,7
rococoB10-011000,10,30,16.97,3008,8
rococoB10-011000,10,30,15.72,3009,9
rococoB10-011000,15,30,18.38,4512,0
rococoB10-011000,15,30,20.21,4512,1
rococoB10-011000,15,30,17.22,4510,2
rococoB10-011000,15,30,19.30,4522,3
rococoB10-011000,15,30,16.27,4509,4
rococoB10-011000,15,30,16.85,4511,5
rococoB10-011000,15,30,17.40,4512,6
rococoB10-011000,15,30,18.59,4512,7
rococoB10-011000,15,30,20.83,4512,8
rococoB10-011000,15,30,18.92,4510,9
rococoB10-011000,20,30,19.27,6027,0
rococoB10-011000,20,30,15.93,6014,1
rococoB10-011000,20,30,17.31,6013,2
rococoB10-011000,20,30,18.84,6019,3
rococoB10-011000,20,30,20.47,6027,4
rococoB10-011000,20,30,17.20,6014,5
rococoB10-011000,20,30,17.10,6016,6
rococoB10-011000,20,30,16.02,6015,7
rococoB10-011000,20,30,16.47,6012,8
rococoB10-011000,20,30,17.36,6014,9
rococoB10-011000,25,30,18.44,7524,0
rococoB10-011000,25,30,17.63,7521,1
rococoB10-011000,25,30,19.51,7527,2
rococoB10-011000,25,30,16.71,7517,3
rococoB10-011000,25,30,16.79,7517,4
rococoB10-011000,25,30,19.29,7588,5
rococoB10-011000,25,30,17.27,7520,6
rococoB10-011000,25,30,19.24,7524,7
rococoB10-011000,25,30,19.78,7526,8
rococoB10-011000,25,30,17.23,7517,9
rococoB10-011000,30,30,20.16,9041,0
rococoB10-011000,30,30,22.62,9066,1
rococoB10-011000,30,30,17.81,9024,2
rococoB10-011000,30,30,21.92,9077,3
rococoB10-011000,30,30,17.81,9021,4
rococoB10-011000,30,30,18.81,9019,5
rococoB10-011000,30,30,18.87,9020,6
rococoB10-011000,30,30,17.95,9024,7
rococoB10-011000,30,30,16.84,9027,8
rococoB10-011000,30,30,20.80,9028,9
rococoB10-011000,2,40,19.54,803,0
rococoB10-011000,2,40,21.17,802,1
rococoB10-011000,2,40,20.68,802,2
rococoB10-011000,2,40,18.02,802,3
rococoB10-011000,2,40,20.29,802,4
rococoB10-011000,2,40,19.01,802,5
rococoB10-011000,2,40,20.73,802,6
rococoB10-011000,2,40,20.29,802,7
rococoB10-011000,2,40,21.77,802,8
rococoB10-011000,2,40,20.03,802,9
rococoB10-011000,5,40,18.33,2005,0
rococoB10-011000,5,40,18.50,2005,1
rococoB10-011000,5,40,21.39,2005,2
rococoB10-011000,5,40,21.13,2007,3
rococoB10-011000,5,40,19.65,2004,4
rococoB10-011000,5,40,19.77,2007,5
rococoB10-011000,5,40,18.14,2004,6
rococoB10-011000,5,40,21.17,2008,7
rococoB10-011000,5,40,18.96,2006,8
rococoB10-011000,5,40,18.96,2006,9
rococoB10-011000,10,40,20.66,4011,0
rococoB10-011000,10,40,18.27,4013,1
rococoB10-011000,10,40,17.43,4011,2
rococoB10-011000,10,40,16.03,4010,3
rococoB10-011000,10,40,20.98,4012,4
rococoB10-011000,10,40,16.88,4010,5
rococoB10-011000,10,40,18.01,4010,6
rococoB10-011000,10,40,16.83,4008,7
rococoB10-011000,10,40,19.43,4010,8
rococoB10-011000,10,40,19.94,4010,9
rococoB10-011000,15,40,19.93,6017,0
rococoB10-011000,15,40,16.11,6015,1
rococoB10-011000,15,40,16.75,6016,2
rococoB10-011000,15,40,17.63,6016,3
rococoB10-011000,15,40,17.13,6015,4
rococoB10-011000,15,40,17.11,6014,5
rococoB10-011000,15,40,19.65,6020,6
rococoB10-011000,15,40,16.79,6013,7
rococoB10-011000,15,40,16.51,6014,8
rococoB10-011000,15,40,16.91,6010,9
rococoB10-011000,20,40,18.24,8041,0
rococoB10-011000,20,40,25.31,8035,1
rococoB10-011000,20,40,18.14,8021,2
rococoB10-011000,20,40,17.72,8022,3
rococoB10-011000,20,40,19.84,8022,4
rococoB10-011000,20,40,18.92,8019,5
rococoB10-011000,20,40,17.27,8021,6
rococoB10-011000,20,40,16.64,8016,7
rococoB10-011000,20,40,16.97,8018,8
rococoB10-011000,20,40,18.61,8021,9
sorrell3,2,5,33.00,102,0
sorrell3,2,5,33.15,105,1
sorrell3,2,5,32.44,102,2
sorrell3,2,5,32.44,102,3
sorrell3,2,5,32.62,102,4
sorrell3,2,5,33.00,102,5
sorrell3,2,5,33.00,102,6
sorrell3,2,5,32.62,102,7
sorrell3,2,5,32.65,104,8
sorrell3,2,5,32.44,102,9
sorrell3,5,5,32.42,256,0
sorrell3,5,5,32.80,263,1
sorrell3,5,5,32.44,256,2
sorrell3,5,5,32.42,256,3
sorrell3,5,5,32.44,256,4
sorrell3,5,5,32.44,256,5
sorrell3,5,5,32.47,256,6
sorrell3,5,5,32.44,259,7
sorrell3,5,5,32.44,257,8
sorrell3,5,5,32.44,256,9
sorrell3,10,5,32.42,513,0
sorrell3,10,5,32.42,512,1
sorrell3,10,5,32.42,513,2
sorrell3,10,5,32.42,513,3
sorrell3,10,5,32.42,513,4
sorrell3,10,5,32.44,512,5
sorrell3,10,5,32.44,513,6
sorrell3,10,5,32.65,518,7
sorrell3,10,5,32.44,514,8
sorrell3,10,5,32.47,516,9
sorrell3,15,5,32.42,769,0
sorrell3,15,5,32.44,770,1
sorrell3,15,5,32.42,769,2
sorrell3,15,5,32.53,770,3
sorrell3,15,5,32.42,769,4
sorrell3,15,5,32.42,769,5
sorrell3,15,5,32.62,774,6
sorrell3,15,5,32.44,768,7
sorrell3,15,5,32.53,771,8
sorrell3,15,5,32.44,771,9
sorrell3,20,5,32.42,1028,0
sorrell3,20,5,32.44,1027,1
sorrell3,20,5,32.42,1026,2
sorrell3,20,5,32.53,1027,3
sorrell3,20,5,32.42,1026,4
sorrell3,20,5,32.42,1028,5
sorrell3,20,5,32.47,1027,6
sorrell3,20,5,32.42,1025,7
sorrell3,20,5,32.62,1028,8
sorrell3,20,5,32.44,1026,9
sorrell3,25,5,32.44,1281,0
sorrell3,25,5,32.70,1325,1
sorrell3,25,5,32.42,1315,2
sorrell3,25,5,32.44,1281,3
sorrell3,25,5,32.44,1283,4
sorrell3,25,5,32.44,1282,5
sorrell3,25,5,32.44,1308,6
sorrell3,25,5,32.44,1282,7
sorrell3,25,5,32.44,1281,8
sorrell3,25,5,32.65,1309,9
sorrell3,30,5,32.62,1546,0
sorrell3,30,5,32.62,1544,1
sorrell3,30,5,32.53,1538,2
sorrell3,30,5,32.44,1537,3
sorrell3,30,5,32.44,1537,4
